,total_claim_amount
1963,611.941558
1964,453.6
1965,542.319401
1966,312.0
1967,336.0
1968,331.2
1969,417.781693
1970,840.179082
1971,547.2
1972,323.637414
1973,487.736171
1974,297.6
1975,336.0
1976,571.319514
1977,574.024018
1978,1346.4
1979,7.345946
1980,133.907696
1981,288.572108
1982,560.91624
1983,190.43446
1984,302.4
1985,520.364752
1986,105.181202
1987,799.2
1988,631.108223
1989,426.006858
1990,354.55391
1991,340.8
1992,188.938397
1993,537.6
1994,99.697769
1995,349.431986
1996,453.6
1997,212.009825
1998,33.97
1999,398.502948
2000,343.159148
2001,465.6
2002,513.6
2003,652.8
2004,21.261834
2005,240.818954
2006,441.6
2007,536.00374
2008,1706.4
2009,624.711448
2010,345.180055
2011,297.6
2012,316.8
2013,344.201601
2014,352.311743
2015,134.836237
2016,926.4
2017,23.810491
2018,821.51673
2019,312.0
2020,331.2
2021,292.8
2022,561.6
2023,411.671832
2024,326.926833
2025,27.145151
2026,1207.084251
2027,446.4
2028,547.2
2029,475.2
2030,371.206205
2031,863.909989
2032,508.8
2033,415.803174
2034,67.648392
2035,542.4
2036,705.6
2037,344.377218
2038,407.638917
2039,340.8
2040,593.779554
2041,350.4
2042,59.987126
2043,523.2
2044,41.016038
2045,734.4
2046,183.978738
2047,355.2
2048,72.438681
2049,45.721456
2050,40.950769
2051,184.958966
2052,683.45551
2053,262.984836
2054,599.000883
2055,352.130674
2056,351.270869
2057,684.948527
2058,271.074379
2059,502.46107
2060,425.800112
2061,171.213743
2062,547.2
2063,849.208601
2064,1644.690622
2065,694.598288
2066,542.4
2067,302.4
2068,174.041566
2069,513.6
2070,469.030907
2071,511.422666
2072,145.448401
2073,699.1679
2074,331.2
2075,587.37679
2076,712.8
2077,446.4
2078,494.4
2079,482.4
2080,112.660916
2081,326.4
2082,499.2
2083,334.13351
2084,532.8
2085,364.8
2086,207.75186
2087,508.8
2088,681.038959
2089,422.947888
2090,292.8
2091,364.8
2092,91.815153
2093,328.348506
2094,427.63121
2095,547.2
2096,53.076203
2097,480.0
2098,426.248686
2099,193.243084
2100,353.397699
2101,556.8
2102,292.8
2103,1067.333126
2104,23.89816
2105,325.88607
2106,388.346716
2107,136.172569
2108,116.257094
2109,177.948654
2110,336.0
2111,312.0
2112,442.199439
2113,350.4
2114,319.294289
2115,321.6
2116,532.089467
2117,1099.2
2118,468.0
2119,547.2
2120,345.6
2121,314.936185
2122,393.6
2123,16.80116
2124,359.484342
2125,138.460771
2126,316.8
2127,532.8
2128,484.8
2129,708.220713
2130,355.2
2131,912.0
2132,481.823284
2133,1100.088685
2134,813.6
2135,347.595108
2136,392.235698
2137,393.6
2138,571.2
2139,518.4
2140,571.2
2141,312.0
2142,508.8
2143,600.0
2144,684.851797
2145,104.672657
2146,270.381385
2147,40.839965
2148,329.238904
2149,532.8
2150,312.0
2151,376.760016
2152,316.8
2153,185.070399
2154,747.458052
2155,806.4
2156,787.993313
2157,417.6
2158,316.8
2159,595.2
2160,456.0
2161,441.6
2162,547.2
2163,250.697824
2164,425.266308
2165,364.8
2166,1972.8
2167,237.946822
2168,389.636991
2169,525.6
2170,321.6
2171,238.868659
2172,451.566751
2173,316.8
2174,558.099357
2175,142.567008
2176,1123.485329
2177,532.8
2178,547.2
2179,326.4
2180,312.0
2181,312.0
2182,369.822544
2183,499.2
2184,292.8
2185,31.58501
2186,350.4
2187,208.035411
2188,498.779439
2189,159.391681
2190,494.4
2191,297.6
2192,336.0
2193,600.0
2194,397.622116
2195,528.0
2196,1128.0
2197,437.040616
2198,508.8
2199,32.83059
2200,460.8
2201,355.922452
2202,92.966783
2203,488.296267
2204,481.025786
2205,393.6
2206,436.8
2207,445.879224
2208,273.250112
2209,178.006524
2210,700.901632
2211,73.848672
2212,896.436023
2213,523.888845
2214,468.0
2215,316.8
2216,350.325879
2217,462.63613
2218,528.0
2219,456.0
2220,436.8
2221,900.14526
2222,111.865326
2223,12.394834
2224,130.697268
2225,460.8
2226,739.310493
2227,403.2
2228,364.8
2229,784.611446
2230,398.4
2231,475.2
2232,255.005116
2233,201.455005
2234,316.8
2235,501.134524
2236,511.120131
2237,293.308765
2238,56.351667
2239,489.411833
2240,399.0564
2241,1490.4
2242,496.8
2243,321.6
2244,320.777404
2245,475.2
2246,686.501976
2247,355.2
2248,9.071305
2249,633.6
2250,225.578841
2251,293.016168
2252,79.340118
2253,427.2
2254,566.4
2255,609.323227
2256,398.4
2257,348.278032
2258,85.612463
2259,302.4
2260,72.071195
2261,80.669257
2262,302.4
2263,340.8
2264,777.6
2265,844.481918
2266,110.556062
2267,22.193348
2268,393.6
2269,251.334247
2270,634.396608
2271,617.705323
2272,81.377259
2273,513.6
2274,393.6
2275,417.6
2276,422.4
2277,979.2
2278,657.6
2279,422.024661
2280,302.4
2281,685.12694
2282,340.8
2283,88.382536
2284,349.783046
2285,326.4
2286,589.628918
2287,681.328474
2288,601.667902
2289,528.0
2290,291.257059
2291,424.883448
2292,979.2
2293,494.946438
2294,540.173933
2295,272.217171
2296,336.0
2297,281.110788
2298,496.474767
2299,22.45383
2300,61.20919
2301,56.60333
2302,513.6
2303,528.0
2304,149.241472
2305,603.350571
2306,556.8
2307,883.2
2308,7.345946
2309,297.187468
2310,663.131089
2311,297.6
2312,238.132215
2313,469.491537
2314,512.861063
2315,427.2
2316,355.2
2317,655.2
2318,564.922034
2319,18.077998
2320,652.8
2321,537.6
2322,202.22495
2323,570.388228
2324,432.0
2325,408.0
2326,217.554695
2327,666.042098
2328,566.4
2329,958.502743
2330,460.8
2331,609.6
2332,336.0
2333,456.50357
2334,120.477298
2335,16.524885
2336,277.351026
2337,291.860708
2338,489.6
2339,701.708239
2340,511.2
2341,552.0
2342,433.608534
2343,425.266308
2344,665.931223
2345,748.8
2346,661.608936
2347,523.2
2348,475.2
2349,519.757811
2350,218.779614
2351,989.200247
2352,340.8
2353,408.0
2354,389.185006
2355,374.4
2356,196.155575
2357,850.175941
2358,91.036967
2359,444.530425
2360,97.410282
2361,705.6
2362,292.8
2363,333.051529
2364,566.4
2365,131.828507
2366,472.599683
2367,662.4
2368,1358.4
2369,292.8
2370,504.365927
2371,518.4
2372,133.425609
2373,321.6
2374,206.818326
2375,312.0
2376,340.8
2377,164.496171
2378,398.4
2379,554.957693
2380,26.731452
2381,599.000883
2382,830.4
2383,422.4
2384,145.990089
2385,166.355491
2386,737.737825
2387,340.8
2388,904.813121
2389,583.2
2390,475.599472
2391,749.244062
2392,460.8
2393,475.2
2394,158.077504
2395,556.8
2396,398.4
2397,201.762191
2398,123.576765
2399,329.46648
2400,957.6
2401,309.577946
2402,685.12694
2403,326.4
2404,189.907577
2405,345.6
2406,480.0
2407,537.6
2408,336.13217
2409,340.8
2410,705.6
2411,504.0
2412,835.2
2413,1257.527908
2414,1118.990694
2415,523.337427
2416,292.8
2417,379.2
2418,350.4
2419,446.4
2420,412.8
2421,2270.508697
2422,209.25613
2423,71.303109
2424,19.938981
2425,489.6
2426,638.4
2427,1101.05432
2428,308.349562
2429,297.6
2430,199.851201
2431,825.6
2432,146.950756
2433,455.644704
2434,320.327775
2435,946.345269
2436,395.729716
2437,239.905208
2438,98.921782
2439,40.287304
2440,355.2
2441,380.560266
2442,82.427785
2443,528.0
2444,392.235698
2445,523.815839
2446,580.72531
2447,292.274846
2448,67.881546
2449,268.471802
2450,312.0
2451,307.2
2452,446.4
2453,297.6
2454,851.031598
2455,100.517679
2456,374.4
2457,72.852047
2458,933.212749
2459,25.961213
2460,363.865389
2461,386.245297
2462,1003.050834
2463,653.65668
2464,389.673944
2465,80.73124
2466,794.874636
2467,331.2
2468,212.455137
2469,731.289267
2470,38.792481
2471,41.229484
2472,100.323765
2473,128.43823
2474,421.824276
2475,912.0
2476,499.2
2477,518.4
2478,262.00129
2479,465.6
2480,396.284835
2481,447.911255
2482,470.4
2483,30.567357
2484,450.129276
2485,626.411563
2486,316.8
2487,109.476994
2488,331.2
2489,326.4
2490,759.119999
2491,297.6
2492,1336.931716
2493,1953.87972
2494,259.591385
2495,292.8
2496,556.8
2497,345.6
2498,1041.6
2499,731.479725
2500,446.4
2501,298.954932
2502,556.8
2503,388.8
2504,321.6
2505,350.4
2506,561.6
2507,80.73124
2508,350.4
2509,350.4
2510,308.240792
2511,638.4
2512,165.588524
2513,312.0
2514,83.240006
2515,393.6
2516,556.8
2517,20.374393
2518,633.6
2519,489.6
2520,120.128737
2521,13.164097
2522,601.983113
2523,256.43803
2524,436.8
2525,133.425609
2526,33.747903
2527,170.496071
2528,619.07199
2529,21.00736
2530,523.2
2531,297.6
2532,451.2
2533,400.181882
2534,494.4
2535,302.4
2536,441.540848
2537,385.440163
2538,181.689191
2539,350.4
2540,350.4
2541,7.651121
2542,256.43803
2543,358.985713
2544,313.366255
2545,544.712653
2546,878.413622
2547,388.135527
2548,321.6
2549,422.4
2550,292.8
2551,350.4
2552,368.919773
2553,321.6
2554,465.6
2555,870.626907
2556,407.440238
2557,541.561209
2558,556.8
2559,499.663591
2560,297.6
2561,242.545602
2562,307.2
2563,523.99823
2564,404.82483
2565,36.105928
2566,541.217743
2567,232.183503
2568,336.0
2569,148.778455
2570,292.8
2571,331.2
2572,602.431489
2573,466.446708
2574,632.244063
2575,503.144025
2576,460.8
2577,109.906628
2578,1254.137899
2579,401.592109
2580,167.738267
2581,700.004018
2582,416.2618
2583,763.2
2584,577.57549
2585,312.0
2586,231.201886
2587,465.763576
2588,450.760925
2589,868.8
2590,331.2
2591,453.6
2592,487.102627
2593,496.8
2594,523.701824
2595,556.8
2596,566.4
2597,1064.482165
2598,439.2
2599,173.426207
2600,350.4
2601,336.0
2602,297.6
2603,42.248087
2604,871.2
2605,158.126982
2606,741.6
2607,192.085299
2608,441.6
2609,513.6
2610,44.780402
2611,292.8
2612,678.946216
2613,799.2
2614,374.4
2615,490.113784
2616,518.4
2617,297.6
2618,446.4
2619,28.126402
2620,456.0
2621,312.0
2622,432.4081
2623,416.365369
2624,278.689331
2625,468.0
2626,148.971857
2627,9.050204
2628,806.4
2629,340.8
2630,292.8
2631,35.597288
2632,492.127532
2633,350.4
2634,489.6
2635,336.0
2636,321.6
2637,1152.0
2638,383.167471
2639,331.2
2640,1000.8
2641,336.0
2642,92.813396
2643,686.020135
2644,433.160284
2645,482.4
2646,804.130779
2647,504.0
2648,251.774574
2649,1376.958592
2650,136.263492
2651,871.505797
2652,235.316581
2653,2275.265075
2654,537.6
2655,340.07498
2656,511.2
2657,698.4
2658,42.642554
2659,5.674809
2660,496.8
2661,571.2
2662,186.448395
2663,464.714188
2664,777.6
2665,955.2
2666,297.6
2667,312.0
2668,339.938915
2669,292.8
2670,158.077504
2671,390.161912
2672,573.941286
2673,284.000172
2674,528.0
2675,350.4
2676,268.471802
2677,43.419028
2678,204.475147
2679,878.4
2680,388.8
2681,384.0
2682,740.05751
2683,242.628654
2684,511.497882
2685,537.6
2686,307.963291
2687,237.896227
2688,182.964184
2689,511.2
2690,326.4
2691,40.401396
2692,849.666647
2693,542.4
2694,350.4
2695,64.894362
2696,41.122303
2697,254.308991
2698,362.774545
2699,633.294203
2700,657.6
2701,132.492438
2702,578.945761
2703,379.2
2704,294.284951
2705,300.056383
2706,156.124914
2707,465.6
2708,223.305224
2709,337.617149
2710,629.532731
2711,617.202619
2712,495.612777
2713,614.4
2714,489.6
2715,482.4
2716,163.345647
2717,276.268778
2718,583.2
2719,648.0
2720,410.946167
2721,4.216231
2722,922.335972
2723,574.024018
2724,885.6
2725,300.312635
2726,345.6
2727,441.6
2728,331.2
2729,1029.6
2730,455.545318
2731,471.443077
2732,523.2
2733,350.4
2734,558.099357
2735,307.801098
2736,499.2
2737,291.890464
2738,446.4
2739,94.507735
2740,424.330166
2741,336.0
2742,192.213037
2743,160.07526
2744,171.830049
2745,307.2
2746,336.0
2747,240.186527
2748,716.67276
2749,314.441585
2750,362.774545
2751,667.2
2752,243.547316
2753,307.2
2754,222.903462
2755,224.159416
2756,640.8
2757,100.652984
2758,151.991098
2759,528.0
2760,316.8
2761,34.651305
2762,1032.609293
2763,1724.234933
2764,513.6
2765,436.8
2766,355.2
2767,31.553152
2768,960.115399
2769,494.4
2770,412.8
2771,1300.8
2772,511.2
2773,101.288057
2774,392.925712
2775,604.8
2776,448.181396
2777,338.529369
2778,89.398794
2779,776.601764
2780,590.4
2781,799.673766
2782,499.2
2783,340.8
2784,296.692076
2785,98.206649
2786,494.4
2787,856.347474
2788,14.386157
2789,350.853987
2790,247.911872
2791,550.430985
2792,528.0
2793,460.8
2794,331.2
2795,372.430947
2796,250.652309
2797,10.42277
2798,494.4
2799,757.89114
2800,385.572011
2801,21.143072
2802,316.8
2803,669.6
2804,1452.213743
2805,268.676912
2806,322.528829
2807,290.381707
2808,226.10336
2809,384.0
2810,412.8
2811,331.2
2812,331.2
2813,436.836944
2814,554.4
2815,467.24802
2816,1142.4
2817,155.761761
2818,552.0
2819,18.918935
2820,91.735354
2821,279.714859
2822,667.2
2823,624.0
2824,256.43803
2825,1943.772393
2826,57.712985
2827,64.646458
2828,825.657746
2829,302.4
2830,460.8
2831,86.320022
2832,508.8
2833,345.6
2834,552.0
2835,395.934815
2836,571.2
2837,446.4
2838,424.330166
2839,378.695238
2840,465.6
2841,331.2
2842,571.2
2843,561.6
2844,398.4
2845,117.450428
2846,529.624084
2847,344.92729
2848,379.029102
2849,475.2
2850,523.2
2851,345.6
2852,166.5492
2853,669.716478
2854,412.8
2855,340.8
2856,275.577631
2857,146.301396
2858,684.0
2859,240.00056
2860,134.222332
2861,72.543171
2862,676.8
2863,115.166422
2864,504.0
2865,609.6
2866,437.184112
2867,132.947215
2868,377.385724
2869,307.89535
2870,20.382876
2871,475.2
2872,181.287697
2873,395.34111
2874,129.999138
2875,321.6
2876,307.2
2877,108.701381
2878,19.251693
2879,312.0
2880,384.0
2881,98.71658
2882,577.385463
2883,230.241775
2884,496.8
2885,81.452537
2886,151.835574
2887,667.2
2888,316.795337
2889,604.237801
2890,61.769564
2891,439.2
2892,331.2
2893,228.498823
2894,345.6
2895,792.609747
2896,535.080276
2897,4.845348
2898,571.2
2899,964.8
2900,350.4
2901,545.999699
2902,475.2
2903,89.411365
2904,179.161843
2905,287.5426
2906,316.8
2907,243.237741
2908,511.2
2909,136.787725
2910,208.598246
2911,1612.962321
2912,237.264543
2913,404.817249
2914,518.4
2915,393.6
2916,242.807725
2917,388.8
2918,44.912125
2919,1272.546918
2920,385.115437
2921,331.2
2922,329.206567
2923,340.8
2924,262.504882
2925,552.0
2926,621.968062
2927,670.581817
2928,296.560998
2929,386.599797
2930,31.755601
2931,707.430832
2932,552.0
2933,475.2
2934,452.295175
2935,499.2
2936,528.0
2937,862.49778
2938,109.296118
2939,302.4
2940,801.6
2941,730.373515
2942,297.6
2943,960.115399
2944,569.130423
2945,208.598246
2946,350.4
2947,660.430456
2948,76.609295
2949,699.521401
2950,132.443705
2951,672.0
2952,487.884823
2953,350.4
2954,354.530239
2955,398.4
2956,99.509191
2957,45.049185
2958,580.8
2959,302.4
2960,289.904105
2961,201.455005
2962,542.4
2963,180.085807
2964,1087.2
2965,432.0
2966,801.6
2967,572.635987
2968,436.533172
2969,142.695319
2970,410.548521
2971,780.57363
2972,312.0
2973,407.68374
2974,278.208622
2975,1070.4
2976,643.2
2977,141.718568
2978,607.733606
2979,405.804184
2980,842.4
2981,475.2
2982,346.971517
2983,336.0
2984,678.100487
2985,617.396701
2986,499.2
2987,680.753091
2988,99.223092
2989,432.835989
2990,979.2
2991,238.952528
2992,46.949646
2993,491.848498
2994,652.386798
2995,547.2
2996,272.843439
2997,644.755653
2998,496.8
2999,453.6
3000,331.2
3001,528.0
3002,566.4
3003,316.8
3004,393.6
3005,1055.43784
3006,1178.995926
3007,1201.085226
3008,1072.532443
3009,998.4
3010,412.8
3011,19.281882
3012,412.829624
3013,984.170299
3014,326.242099
3015,433.38842
3016,225.558918
3017,482.4
3018,384.0
3019,221.951098
3020,156.54837
3021,404.817249
3022,509.997312
3023,0.099007
3024,78.581528
3025,331.231484
3026,754.358929
3027,303.872752
3028,336.0
3029,121.654567
3030,957.134978
3031,251.44949
3032,302.4
3033,179.633818
3034,417.6
3035,350.4
3036,427.2
3037,422.78411
3038,288.594641
3039,872.203927
3040,304.156333
3041,39.714767
3042,94.496547
3043,12.603783
3044,20.725611
3045,705.6
3046,588.265049
3047,686.4
3048,343.340361
3049,292.8
3050,321.6
3051,439.361029
3052,431.847824
3053,312.0
3054,336.0
3055,552.0
3056,983.374985
3057,331.2
3058,321.6
3059,321.6
3060,722.432062
3061,417.6
3062,321.6
3063,355.2
3064,128.90032
3065,107.645982
3066,460.8
3067,469.257835
3068,741.6
3069,648.0
3070,667.2
3071,420.041981
3072,186.191931
3073,184.936711
3074,467.803638
3075,20.209679
3076,340.8
3077,302.4
3078,262.746281
3079,1377.6
3080,441.765368
3081,336.0
3082,151.381353
3083,398.4
3084,422.765363
3085,7.069583
3086,43.959921
3087,313.351134
3088,566.4
3089,379.2
3090,321.6
3091,561.6
3092,597.6
3093,859.599411
3094,39.579516
3095,331.2
3096,930.594707
3097,605.137484
3098,380.069056
3099,272.737308
3100,104.427573
3101,321.6
3102,583.278307
3103,957.6
3104,384.31404
3105,316.8
3106,300.056383
3107,547.2
3108,312.0
3109,280.352767
3110,799.926741
3111,1.208908
3112,273.879927
3113,532.8
3114,87.272319
3115,457.593764
3116,525.6
3117,669.6
3118,527.539078
3119,476.254583
3120,518.4
3121,316.8
3122,643.2
3123,526.248798
3124,465.6
3125,799.2
3126,582.462008
3127,552.0
3128,270.002766
3129,111.049063
3130,1003.2
3131,209.465295
3132,545.013504
3133,336.0
3134,169.414572
3135,315.703929
3136,199.590599
3137,199.460544
3138,619.2
3139,460.8
3140,326.4
3141,487.070965
3142,342.481173
3143,350.4
3144,364.8
3145,937.824847
3146,456.702735
3147,197.776009
3148,419.365958
3149,67.490616
3150,466.176731
3151,283.668439
3152,292.135884
3153,200.97608
3154,685.048914
3155,39.730199
3156,1124.427734
3157,231.922173
3158,166.937747
3159,835.2
3160,138.423414
3161,350.75997
3162,552.0
3163,355.2
3164,757.206098
3165,455.654032
3166,312.0
3167,620.10464
3168,8.076879
3169,481.025786
3170,302.4
3171,765.709629
3172,417.6
3173,871.2
3174,900.0
3175,281.110788
3176,453.073096
3177,91.834668
3178,527.139074
3179,374.4
3180,120.109061
3181,447.333545
3182,297.6
3183,566.4
3184,799.251165
3185,73.27252
3186,494.4
3187,2.823303
3188,547.2
3189,518.4
3190,369.6
3191,542.4
3192,1080.559002
3193,386.258495
3194,375.204446
3195,916.8
3196,316.8
3197,9.832575
3198,918.655051
3199,596.050118
3200,302.4
3201,142.932303
3202,739.2
3203,331.2
3204,312.0
3205,321.6
3206,255.946801
3207,414.190987
3208,329.980754
3209,332.224293
3210,483.578159
3211,453.6
3212,188.717606
3213,109.112713
3214,337.727542
3215,350.4
3216,1550.375183
3217,486.121464
3218,439.772868
3219,508.8
3220,611.844584
3221,4.074222
3222,124.447153
3223,326.4
3224,312.0
3225,225.641724
3226,482.550044
3227,165.057816
3228,806.4
3229,476.486416
3230,384.0
3231,547.2
3232,186.608147
3233,420.041981
3234,1550.596808
3235,712.8
3236,340.8
3237,667.2
3238,537.315879
3239,425.800112
3240,542.4
3241,436.8
3242,282.500791
3243,633.6
3244,137.168874
3245,487.345606
3246,452.599718
3247,45.152521
3248,402.749918
3249,393.6
3250,266.165535
3251,288.572108
3252,89.921281
3253,204.74051
3254,1294.700423
3255,741.6
3256,312.0
3257,316.8
3258,633.6
3259,571.2
3260,374.4
3261,428.490681
3262,162.461078
3263,398.502948
3264,484.8
3265,316.8
3266,351.270869
3267,460.8
3268,628.8
3269,518.4
3270,640.8
3271,307.2
3272,612.0
3273,202.514015
3274,1032.0
3275,1090.122048
3276,16.37296
3277,525.6
3278,379.2
3279,340.8
3280,322.046658
3281,648.0
3282,502.873215
3283,71.10847
3284,345.6
3285,612.102262
3286,344.469652
3287,332.40907
3288,1373.258272
3289,348.82656
3290,302.4
3291,424.330166
3292,345.6
3293,236.614219
3294,312.0
3295,292.8
3296,708.693556
3297,528.0
3298,689.507724
3299,83.897335
3300,326.4
3301,331.116399
3302,163.955502
3303,633.6
3304,468.0
3305,1273.741085
3306,141.654965
3307,1343.619461
3308,599.811172
3309,263.844471
3310,331.2
3311,122.305677
3312,331.2
3313,340.8
3314,240.24432
3315,156.736745
3316,667.2
3317,525.6
3318,417.6
3319,468.0
3320,343.705799
3321,938.513425
3322,136.291083
3323,331.2
3324,403.737293
3325,393.6
3326,828.0
3327,620.011594
3328,321.6
3329,734.072654
3330,292.434826
3331,321.6
3332,871.2
3333,489.6
3334,389.944994
3335,619.2
3336,251.886847
3337,42.689135
3338,799.2
3339,732.638975
3340,478.750667
3341,201.455005
3342,419.26062
3343,216.744457
3344,313.270725
3345,421.147532
3346,866.208321
3347,1310.46158
3348,199.551735
3349,452.271771
3350,380.919824
3351,302.4
3352,350.4
3353,1056.0
3354,65.590217
3355,126.509441
3356,484.8
3357,244.269407
3358,576.0
3359,12.588784
3360,75.302707
3361,185.291566
3362,771.39748
3363,321.6
3364,14.518312
3365,842.4
3366,55.510526
3367,312.0
3368,312.0
3369,302.4
3370,518.4
3371,640.8
3372,316.8
3373,225.654806
3374,267.415871
3375,265.516965
3376,0.382107
3377,409.88696
3378,298.362415
3379,1021.654003
3380,467.803638
3381,499.2
3382,580.8
3383,412.8
3384,307.2
3385,415.550209
3386,548.321886
3387,350.65008
3388,631.594469
3389,220.644418
3390,43.578516
3391,480.0
3392,120.083224
3393,316.8
3394,345.619809
3395,1317.6
3396,612.0
3397,468.0
3398,232.753598
3399,741.6
3400,513.6
3401,556.8
3402,139.354893
3403,408.0
3404,604.8
3405,190.509609
3406,73.883044
3407,520.036279
3408,373.073162
3409,272.844816
3410,756.0
3411,720.0
3412,468.0
3413,94.845076
3414,292.8
3415,580.8
3416,374.716271
3417,353.592003
3418,225.437098
3419,381.062306
3420,321.6
3421,312.110029
3422,331.2
3423,162.662641
3424,463.000336
3425,336.0
3426,357.757645
3427,617.201984
3428,537.6
3429,1321.584957
3430,1358.4
3431,390.88142
3432,364.8
3433,676.8
3434,1375.2
3435,797.595611
3436,763.2
3437,403.2
3438,244.278662
3439,360.480689
3440,441.6
3441,244.362072
3442,518.686584
3443,297.6
3444,523.2
3445,6.880385
3446,882.871945
3447,41.628869
3448,135.26125
3449,123.945627
3450,624.0
3451,439.762045
3452,340.8
3453,2092.523421
3454,628.8
3455,65.03063
3456,604.8
3457,497.392925
3458,494.4
3459,350.4
3460,321.6
3461,326.4
3462,302.4
3463,475.2
3464,569.761582
3465,292.8
3466,284.000172
3467,246.693624
3468,363.995013
3469,331.2
3470,589.298521
3471,50.740536
3472,839.348464
3473,77.451706
3474,585.6
3475,412.8
3476,854.4
3477,1066.63167
3478,279.378884
3479,1394.849254
3480,156.921247
3481,561.6
3482,460.8
3483,807.721213
3484,316.8
3485,321.457124
3486,440.189611
3487,321.6
3488,433.426544
3489,528.0
3490,312.0
3491,551.569883
3492,207.75186
3493,408.0
3494,406.430632
3495,166.972451
3496,433.160284
3497,388.313599
3498,561.6
3499,157.174836
3500,768.797656
3501,386.031248
3502,393.6
3503,384.0
3504,202.905809
3505,312.0
3506,1154.635974
3507,669.6
3508,504.0
3509,542.4
3510,445.817914
3511,842.4
3512,537.6
3513,1267.549091
3514,19.626306
3515,378.5566
3516,441.907057
3517,141.199465
3518,566.4
3519,156.282093
3520,283.787384
3521,368.669336
3522,147.795699
3523,648.0
3524,144.551024
3525,849.6
3526,352.394515
3527,261.930545
3528,388.8
3529,513.6
3530,307.2
3531,370.755025
3532,60.5975
3533,552.0
3534,75.501852
3535,151.572213
3536,393.6
3537,1032.0
3538,523.2
3539,312.0
3540,741.655597
3541,566.4
3542,813.6
3543,447.79344
3544,561.6
3545,15.169017
3546,50.171541
3547,835.2
3548,1193.036154
3549,518.4
3550,537.6
3551,907.2
3552,134.684555
3553,295.224598
3554,133.284622
3555,115.728852
3556,345.211703
3557,19.170855
3558,626.4
3559,504.0
3560,759.285255
3561,42.689135
3562,508.8
3563,955.2
3564,432.0
3565,335.840529
3566,622.992063
3567,374.4
3568,392.235698
3569,413.695258
3570,289.040734
3571,108.09413
3572,731.970027
3573,200.493214
3574,707.264022
3575,741.6
3576,16.150175
3577,312.0
3578,503.204804
3579,202.24202
3580,311.004168
3581,1265.570302
3582,518.4
3583,303.002922
3584,379.583119
3585,345.6
3586,257.248789
3587,321.6
3588,22.569825
3589,379.2
3590,372.893812
3591,316.8
3592,639.971388
3593,302.586407
3594,490.638202
3595,76.175672
3596,316.8
3597,1026.741926
3598,604.8
3599,412.101933
3600,504.0
3601,206.211089
3602,552.0
3603,350.529033
3604,433.160284
3605,1294.700423
3606,518.4
3607,1059.572464
3608,528.0
3609,234.683628
3610,292.8
3611,466.318191
3612,542.4
3613,463.21435
3614,321.6
3615,331.2
3616,504.0
3617,8.315904
3618,355.641958
3619,628.8
3620,323.424189
3621,204.121476
3622,355.558088
3623,379.2
3624,287.149807
3625,238.088581
3626,120.060283
3627,286.967405
3628,429.860895
3629,481.025786
3630,355.2
3631,345.6
3632,956.689634
3633,249.803437
3634,331.2
3635,579.165954
3636,398.421636
3637,641.388616
3638,336.0
3639,292.8
3640,305.575785
3641,820.8
3642,499.2
3643,1169.409787
3644,600.0
3645,439.2
3646,60.090984
3647,137.611531
3648,354.081091
3649,324.944098
3650,528.0
3651,801.6
3652,755.19863
3653,960.115399
3654,455.714395
3655,374.4
3656,145.673348
3657,342.468248
3658,181.335364
3659,388.8
3660,690.548602
3661,556.8
3662,355.2
3663,624.42874
3664,284.211516
3665,279.960213
3666,628.8
3667,323.607074
3668,384.0
3669,1516.383753
3670,169.226996
3671,77.778826
3672,767.242337
3673,163.9498
3674,1300.8
3675,345.6
3676,345.6
3677,556.8
3678,670.47746
3679,230.84972
3680,453.6
3681,73.719521
3682,470.4
3683,441.6
3684,452.115601
3685,113.534474
3686,106.737787
3687,350.4
3688,419.471438
3689,242.320409
3690,350.4
3691,590.4
3692,806.4
3693,195.218968
3694,523.2
3695,529.147483
3696,556.8
3697,18.918935
3698,289.040734
3699,311.404068
3700,445.702958
3701,396.17554
3702,1324.8
3703,419.750892
3704,202.860399
3705,2893.239678
3706,383.442328
3707,482.4
3708,549.986128
3709,340.8
3710,315.950185
3711,66.667784
3712,741.300032
3713,473.469932
3714,727.2
3715,56.731578
3716,1396.8
3717,652.8
3718,203.469143
3719,138.722385
3720,667.2
3721,505.975326
3722,297.6
3723,700.349052
3724,467.803638
3725,593.830288
3726,350.4
3727,14.784843
3728,345.6
3729,512.66245
3730,816.0
3731,316.111035
3732,615.27228
3733,135.892444
3734,240.977382
3735,316.8
3736,52.435202
3737,1386.870718
3738,485.286815
3739,1027.000029
3740,489.6
3741,20.985105
3742,73.258034
3743,268.710908
3744,283.995953
3745,638.4
3746,157.990123
3747,383.890867
3748,0.887629
3749,615.927769
3750,364.8
3751,628.366119
3752,352.394515
3753,511.2
3754,465.6
3755,355.2
3756,831.625979
3757,537.6
3758,289.894293
3759,445.287788
3760,1980.0
3761,321.6
3762,418.233667
3763,499.2
3764,350.4
3765,316.8
3766,648.0
3767,856.8
3768,453.6
3769,119.033795
3770,90.989464
3771,342.796508
3772,47.95916
3773,523.2
3774,289.77269
3775,897.379535
3776,355.2
3777,655.2
3778,1261.319869
3779,321.6
3780,468.0
3781,1543.932434
3782,288.572108
3783,441.988868
3784,159.239518
3785,10.478305
3786,417.72438
3787,342.471939
3788,18.918935
3789,373.047039
3790,547.2
3791,312.0
3792,47.53101
3793,511.2
3794,503.808329
3795,612.300581
3796,312.0
3797,209.176923
3798,679.368378
